substance name,half life [day],target class,chemical class,plant class,SMILES,is_valid
ethametsulfuron-methyl,7.53,herbicide,triazinylsulfonylurea,root crops,CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC,True
ethametsulfuron-methyl,8.77,herbicide,triazinylsulfonylurea,root crops,CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC,True
ethametsulfuron-methyl,14.44,herbicide,triazinylsulfonylurea,root crops,CCOC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC)NC,True
ethion,3.4,insecticide,organophosphate,herbs,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,3.43,insecticide,organophosphate,vegetables,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,9.4,insecticide,organophosphate,vegetables,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,2.9,insecticide,organophosphate,vegetables,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,2.92,insecticide,organophosphate,vegetables,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,3.04,insecticide,organophosphate,vegetables,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,2.95,insecticide,organophosphate,vegetables,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,4.52,insecticide,organophosphate,vegetables,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,5.0,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,5.8,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,7.4,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,2.3,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,3.55,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,3.59,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,5.42,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,5.68,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,7.9,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,10.5,insecticide,organophosphate,fruits,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,2.8,insecticide,organophosphate,weeds,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethion,3.4,insecticide,organophosphate,leafy crops,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,True
ethirimol,3.5,fungicide,pyrimidinol,vegetables,CCCCC1=C(N=C(NC1=O)NCC)C,True
ethofumesate,3.0,herbicide,benzofuran,ornamentals,CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,True
ethofumesate,6.19,herbicide,benzofuran,ornamentals,CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,True
ethylenethiourea,4.9,,thiourea,root crops,C1CNC(=S)N1,True
ethylenethiourea,19.5,,thiourea,root crops,C1CNC(=S)N1,True
ethylenethiourea,6.16,,thiourea,root crops,C1CNC(=S)N1,True
ethylenethiourea,7.15,,thiourea,root crops,C1CNC(=S)N1,True
ethylicin,1.37,fungicide,unclassified,vegetables,CCSS(=O)(=O)CC,True
ethylicin,2.1,fungicide,unclassified,vegetables,CCSS(=O)(=O)CC,True
ethylicin,3.18,fungicide,unclassified,vegetables,CCSS(=O)(=O)CC,True
ethylicin,3.47,fungicide,unclassified,vegetables,CCSS(=O)(=O)CC,True
ethylicin,1.4,fungicide,unclassified,cereals,CCSS(=O)(=O)CC,True
ethylicin,1.64,fungicide,unclassified,cereals,CCSS(=O)(=O)CC,True
ethylicin,2.06,fungicide,unclassified,cereals,CCSS(=O)(=O)CC,True
ethylicin,2.08,fungicide,unclassified,cereals,CCSS(=O)(=O)CC,True
etofenprox,1.9,insecticide,pyrethroid,leafy crops,CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,True
etofenprox,1.9,insecticide,pyrethroid,leafy crops,CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,True
etofenprox,2.0,insecticide,pyrethroid,leafy crops,CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,True
etofenprox,2.1,insecticide,pyrethroid,leafy crops,CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,True
etofenprox,2.3,insecticide,pyrethroid,leafy crops,CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,True
etofenprox,2.15,insecticide,pyrethroid,vegetables,CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,True
etoxazole,2.73,acaricide,diphenyl oxazoline,vegetables,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,True
etoxazole,3.13,acaricide,diphenyl oxazoline,vegetables,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,True
etoxazole,5.6,acaricide,diphenyl oxazoline,fruits,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,True
etoxazole,6.1,acaricide,diphenyl oxazoline,fruits,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,True
etoxazole,7.6,acaricide,diphenyl oxazoline,fruits,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,True
famoxadone,3.75,fungicide,oxazole,fruits,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,4.26,fungicide,oxazole,fruits,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,4.41,fungicide,oxazole,fruits,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,4.61,fungicide,oxazole,fruits,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,12.3,fungicide,oxazole,fruits,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,18.0,fungicide,oxazole,fruits,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,6.21,fungicide,oxazole,leafy crops,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,6.28,fungicide,oxazole,leafy crops,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,7.67,fungicide,oxazole,leafy crops,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,7.81,fungicide,oxazole,leafy crops,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,8.25,fungicide,oxazole,vegetables,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
famoxadone,9.7,fungicide,oxazole,fruits,CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4,True
fenamidone,3.0,fungicide,imidazole,vegetables,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,True
fenamidone,4.0,fungicide,imidazole,vegetables,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,True
fenamidone,12.2,fungicide,imidazole,fruits,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,True
fenamidone,11.75,fungicide,imidazole,vegetables,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,True
fenamiphos,6.0,nematicide,organophosphate,herbs,CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,True
fenamiphos,6.6,nematicide,organophosphate,herbs,CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,True
fenamiphos,4.59,nematicide,organophosphate,ornamentals,CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,True
fenamiphos,8.77,nematicide,organophosphate,ornamentals,CCOP(=O)(NC(C)C)OC1=CC(=C(C=C1)SC)C,True
fenarimol,8.7,fungicide,pyrimidine,fruits,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl,True
fenazaquin,1.9,acaricide,unclassified,fruits,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,3.6,acaricide,unclassified,fruits,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,5.2,acaricide,unclassified,fruits,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,5.2,acaricide,unclassified,fruits,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,5.3,acaricide,unclassified,fruits,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,3.13,acaricide,unclassified,vegetables,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,4.43,acaricide,unclassified,vegetables,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,1.43,acaricide,unclassified,leafy crops,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,1.59,acaricide,unclassified,leafy crops,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,1.7,acaricide,unclassified,leafy crops,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,1.73,acaricide,unclassified,leafy crops,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,1.87,acaricide,unclassified,leafy crops,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,1.94,acaricide,unclassified,leafy crops,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,2.1,acaricide,unclassified,leafy crops,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenazaquin,2.21,acaricide,unclassified,leafy crops,CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,True
fenbuconazole,14.7,fungicide,triazole,fruits,C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,True
fenbuconazole,5.69,fungicide,triazole,fruits,C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,True
fenbuconazole,5.73,fungicide,triazole,fruits,C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,True
fenhexamid,14.75,fungicide,hydroxyanilide,fruits,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,True
fenhexamid,4.71,fungicide,hydroxyanilide,vegetables,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,True
fenhexamid,4.9,fungicide,hydroxyanilide,vegetables,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,True
fenhexamid,5.0,fungicide,hydroxyanilide,fruits,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,True
fenhexamid,7.7,fungicide,hydroxyanilide,fruits,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,True
fenhexamid,9.9,fungicide,hydroxyanilide,vegetables,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,True
fenhexamid,12.6,fungicide,hydroxyanilide,vegetables,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,True
fenitrothion,1.6,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,6.9,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,0.39,insecticide,organophosphate,forest trees,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,0.5,insecticide,organophosphate,forest trees,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,0.52,insecticide,organophosphate,forest trees,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,9.6,insecticide,organophosphate,forest trees,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,2.5,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,6.59,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,1.8,insecticide,organophosphate,vegetables,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,5.59,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,1.0,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,1.7,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,2.7,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,2.91,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,3.84,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,4.7,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,12.0,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,16.5,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,20.9,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,2.6,insecticide,organophosphate,weeds,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,5.68,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,8.25,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,2.75,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,2.86,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,25.67,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,26.86,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,28.93,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,3.0,insecticide,organophosphate,cereals,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,4.13,insecticide,organophosphate,herbs,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,1.5,insecticide,organophosphate,weeds,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,6.5,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,6.8,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,4.51,insecticide,organophosphate,cereals,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,4.78,insecticide,organophosphate,cereals,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,10.66,insecticide,organophosphate,cereals,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,4.03,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,7.9,insecticide,organophosphate,forest trees,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,0.5,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,1.3,insecticide,organophosphate,leafy crops,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,13.2,insecticide,organophosphate,forest trees,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,13.7,insecticide,organophosphate,forest trees,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,13.8,insecticide,organophosphate,forest trees,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenitrothion,15.1,insecticide,organophosphate,forest trees,CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],True
fenobucarb,2.17,insecticide,carbamate,other,CCC(C)C1=CC=CC=C1OC(=O)NC,True
fenobucarb,2.31,insecticide,carbamate,other,CCC(C)C1=CC=CC=C1OC(=O)NC,True
fenobucarb,4.79,insecticide,carbamate,cereals,CCC(C)C1=CC=CC=C1OC(=O)NC,True
fenobucarb,6.15,insecticide,carbamate,cereals,CCC(C)C1=CC=CC=C1OC(=O)NC,True
fenobucarb,10.86,insecticide,carbamate,cereals,CCC(C)C1=CC=CC=C1OC(=O)NC,True
fenoprop,4.0,herbicide,phenoxipropionic acid,weeds,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,True
fenoprop,4.9,herbicide,phenoxipropionic acid,weeds,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,True
fenoxanil,5.2,fungicide,amide,cereals,CC(C)C(C)(C#N)NC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl,True
fenoxanil,5.7,fungicide,amide,cereals,CC(C)C(C)(C#N)NC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl,True
fenoxanil,7.0,fungicide,amide,cereals,CC(C)C(C)(C#N)NC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl,True
fenoxanil,7.13,fungicide,amide,cereals,CC(C)C(C)(C#N)NC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl,True
fenoxanil,7.32,fungicide,amide,cereals,CC(C)C(C)(C#N)NC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl,True
fenoxanil,7.91,fungicide,amide,cereals,CC(C)C(C)(C#N)NC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl,True
fenoxanil,9.5,fungicide,amide,cereals,CC(C)C(C)(C#N)NC(=O)C(C)OC1=C(C=C(C=C1)Cl)Cl,True
fenoxaprop-P-ethyl,2.14,herbicide,aryloxyphenoxypropionate,cereals,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,True
fenoxaprop-P-ethyl,1.4,herbicide,aryloxyphenoxypropionate,cereals,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,True
fenoxaprop-P-ethyl,1.4,herbicide,aryloxyphenoxypropionate,cereals,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,True
fenoxaprop-P-ethyl,1.5,herbicide,aryloxyphenoxypropionate,cereals,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,True
fenoxaprop-P-ethyl,1.5,herbicide,aryloxyphenoxypropionate,cereals,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,True
fenoxaprop-P-ethyl,1.9,herbicide,aryloxyphenoxypropionate,cereals,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,True
fenoxaprop-P-ethyl,2.28,herbicide,aryloxyphenoxypropionate,cereals,CCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl,True
fenoxycarb,5.0,insecticide,carbamate,fruits,CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2,True
fenoxycarb,26.0,insecticide,carbamate,fruits,CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2,True
fenoxycarb,5.0,insecticide,carbamate,fruits,CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2,True
fenpropathrin,3.85,insecticide,pyrethroid,leafy crops,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,True
fenpropathrin,4.26,insecticide,pyrethroid,leafy crops,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,True
fenpropathrin,0.9,insecticide,pyrethroid,vegetables,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,True
fenpropathrin,4.0,insecticide,pyrethroid,fruits,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,True
fenpropathrin,6.0,insecticide,pyrethroid,fruits,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,True
fenpropathrin,1.02,insecticide,pyrethroid,vegetables,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,True
fenpropathrin,1.25,insecticide,pyrethroid,vegetables,CC1(C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,True
fenpropidin,3.1,fungicide,unclassified,cereals,CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2,True
fenpropidin,3.3,fungicide,unclassified,cereals,CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2,True
fenpropimorph,1.0,fungicide,morpholine,root crops,CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C,True
fenpropimorph,1.88,fungicide,morpholine,root crops,CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C,True
fenpropimorph,4.0,fungicide,morpholine,root crops,CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C,True
fenpyroximate,2.03,acaricide,pyrazole,fruits,CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,True
fenpyroximate,1.56,acaricide,pyrazole,fruits,CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,True
fenpyroximate,2.75,acaricide,pyrazole,fruits,CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,True
fenpyroximate,2.42,acaricide,pyrazole,fruits,CC1=NN(C(=C1C=NOCC2=CC=C(C=C2)C(=O)OC(C)(C)C)OC3=CC=CC=C3)C,True
fensulfothion,2.7,insecticide,organophosphate,weeds,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)C,True
fensulfothion,3.3,insecticide,organophosphate,cereals,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)C,True
fenthion,1.7,insecticide,organophosphate,weeds,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,3.27,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,5.6,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,7.6,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,9.4,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,10.3,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,42.0,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,44.7,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,53.2,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,60.8,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,2.4,insecticide,organophosphate,cereals,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,0.96,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,1.01,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,1.79,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,2.39,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,3.0,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,7.0,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,4.0,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,6.0,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion,8.0,insecticide,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,True
fenthion sulfoxide,20.6,,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)C,True
fenthion sulfoxide,24.6,,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)C,True
fenthion sulfoxide,256.0,,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)C,True
fenthion sulfoxide,267.0,,organophosphate,fruits,CC1=C(C=CC(=C1)OP(=S)(OC)OC)S(=O)C,True
